product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1639447707044,f_f_4266575472406,2023-05-02,22.1
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1101958506985,f_f_4266575472406,2023-03-21,19.79
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0359555979386,f_f_4266575472406,2023-03-22,39.4
APERITIFS,ANISES,f_f_7784534340377,f_f_4266575472406,2023-01-27,32.4
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5932932934502,f_f_4266575472406,2023-01-20,25.96
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6139800684470,f_f_4266575472406,2023-09-07,21.88
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8326993675905,f_f_4266575472406,2023-10-02,37.43
EAUX PLATES,EAUX PLATES,f_f_0547597178366,f_f_4266575472406,2023-07-13,4.96
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8981322485992,f_f_4266575472406,2023-08-29,36.41
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_4138467979266,f_f_4266575472406,2023-04-02,30.47
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0323495526276,f_f_4266575472406,2023-04-29,31.99
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5035781813285,f_f_4266575472406,2023-10-01,40.9
APERITIFS,SANS ALCOOL,f_f_6792214684063,f_f_4266575472406,2023-08-17,6.38
EAUX PLATES,EAUX PLATES,f_f_4010003408488,f_f_4266575472406,2023-09-18,5.56
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3270743510037,f_f_4266575472406,2023-06-25,38.1
EAUX PLATES,EAUX PLATES,f_f_7434552007713,f_f_4266575472406,2023-09-11,25.3
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1412706765050,f_f_4266575472406,2023-07-23,23.16
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6680048131092,f_f_4266575472406,2023-01-07,47.9
APERITIFS,ANISES,f_f_5976954424221,f_f_4266575472406,2023-02-16,18.62
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_5215818953348,f_f_4266575472406,2023-09-07,45.73
APERITIFS,SANS ALCOOL,f_f_3367525231300,f_f_4266575472406,2023-04-10,33.3
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4340280067383,f_f_4266575472406,2023-07-23,38.49
APERITIFS,ANISES,f_f_0771038457882,f_f_4266575472406,2023-02-28,26.99
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3830093069694,f_f_4266575472406,2023-05-17,34.19
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9459549428140,f_f_4266575472406,2023-04-02,4.67
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8657927304005,f_f_4266575472406,2023-08-29,45.48
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6366467531469,f_f_4266575472406,2023-05-28,37.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9769961611267,f_f_4266575472406,2023-07-21,38.35
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4102917801988,f_f_4266575472406,2023-07-15,21.62
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5296004655574,f_f_4266575472406,2023-08-20,23.53
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9650447321575,f_f_4266575472406,2023-08-02,24.64
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6189806822369,f_f_4266575472406,2023-03-11,34.52
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7533325050939,f_f_4266575472406,2023-03-26,38.57
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_7879936847354,f_f_4266575472406,2023-01-21,50.3
SIROPS,AUTRES FRUITS,f_f_2355647441883,f_f_4266575472406,2023-08-28,4.65
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9446974944772,f_f_4266575472406,2023-01-09,43.5
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6131198056921,f_f_4266575472406,2023-01-30,48.09
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9853566514822,f_f_4266575472406,2023-04-11,48.22
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5572590352784,f_f_4266575472406,2023-09-06,10.6
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0955010378659,f_f_4266575472406,2023-02-07,41.54
EAUX PLATES,EAUX PLATES,f_f_2606927259033,f_f_4266575472406,2023-01-29,32.63
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0735919040068,f_f_4266575472406,2023-10-23,11.73
APERITIFS,SANS ALCOOL,f_f_3450128646029,f_f_4266575472406,2023-01-08,2.08
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1253016330657,f_f_4266575472406,2023-08-08,10.67
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3570043739849,f_f_4266575472406,2023-02-04,26.92
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6241541007538,f_f_4266575472406,2023-06-30,4.52
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8026207763564,f_f_4266575472406,2023-03-07,26.19
APERITIFS,ANISES,f_f_1065281592513,f_f_4266575472406,2023-08-26,42.38
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5615783269602,f_f_4266575472406,2023-03-14,41.02
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_6711688222328,f_f_4266575472406,2023-04-13,42.34
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9846748361505,f_f_4266575472406,2023-03-24,25.71
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0173281836481,f_f_4266575472406,2023-10-24,29.68
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3779626180850,f_f_4266575472406,2023-03-27,19.92
NON GAZEIFIES,MELANGES DE FRUITS,f_f_3452405980253,f_f_4266575472406,2023-04-27,15.6
BIERES ET PANACHES,BIERES MODERNES,f_f_2904212426482,f_f_4266575472406,2023-08-14,13.18
EAUX PLATES,EAUX PLATES,f_f_1870227530760,f_f_4266575472406,2023-01-20,45.94
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0741629481596,f_f_4266575472406,2023-05-25,43.41
APERITIFS,SANS ALCOOL,f_f_7488762422873,f_f_4266575472406,2023-01-27,4.03
APERITIFS,ANISES,f_f_5334338552807,f_f_4266575472406,2023-03-31,27.43
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4687055101409,f_f_4266575472406,2023-01-13,24.85
BIERES ET PANACHES,BIERES MODERNES,f_f_1691419913464,f_f_4266575472406,2023-05-24,5.24
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2465642158744,f_f_4266575472406,2023-04-20,24.11
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_0142946843256,f_f_4266575472406,2023-06-20,16.84
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1610204081287,f_f_4266575472406,2023-05-25,38.67
APERITIFS,ANISES,f_f_3958479542606,f_f_4266575472406,2023-05-27,34.1
CIDRES,CIDRES/PETILLANTS,f_f_8969884311140,f_f_4266575472406,2023-07-14,14.03
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6491993890701,f_f_4266575472406,2023-04-29,25.72
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_7929729666577,f_f_4266575472406,2023-10-13,28.73
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4311943008388,f_f_4266575472406,2023-06-19,9.35
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3470037305718,f_f_4266575472406,2023-05-01,41.73
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1342807496495,f_f_4266575472406,2023-10-23,15.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4942726853361,f_f_4266575472406,2023-05-10,28.78
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6874060408724,f_f_4266575472406,2023-10-01,36.09
CHAMPAGNES,CHAMPAGNES ROSES,f_f_7925944707231,f_f_4266575472406,2023-06-27,35.26
VQPRD BLANCS,VINS D ALSACE,f_f_9407903852469,f_f_4266575472406,2023-02-28,26.8
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_8311267133007,f_f_4266575472406,2023-08-04,18.35
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6869633244267,f_f_4266575472406,2023-07-31,31.36
VQPRD BLANCS,VINS D ALSACE,f_f_0174638302659,f_f_4266575472406,2023-08-07,26.79
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5275952382909,f_f_4266575472406,2023-09-18,12.18
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3287179740655,f_f_4266575472406,2023-05-04,5.97
APERITIFS,CREMES DE FRUITS,f_f_3137056162691,f_f_4266575472406,2023-03-19,46.3
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4307251618913,f_f_4266575472406,2023-02-10,36.11
BIERES ET PANACHES,BIERES MODERNES,f_f_6043319238379,f_f_4266575472406,2023-05-24,20.22
APERITIFS,CREMES DE FRUITS,f_f_0595876360582,f_f_4266575472406,2023-03-30,20.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1658649519880,f_f_4266575472406,2023-05-15,26.54
CIDRES,CIDRES/PETILLANTS,f_f_5485720525852,f_f_4266575472406,2023-02-22,46.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5886593994194,f_f_4266575472406,2023-08-03,9.48
NON GAZEIFIES,MELANGES DE FRUITS,f_f_1418927626620,f_f_4266575472406,2023-06-28,5.63
APERITIFS,CREMES DE FRUITS,f_f_5150378193448,f_f_4266575472406,2023-04-20,18.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3718355675756,f_f_4266575472406,2023-07-03,24.34
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3930489266581,f_f_4266575472406,2023-01-27,9.31
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1881832882137,f_f_4266575472406,2023-04-29,19.67
GAZEIFIES,LIMONADES ET LIMES,f_f_1081872089194,f_f_4266575472406,2023-01-18,35.24
APERITIFS,SANS ALCOOL,f_f_4014654146942,f_f_4266575472406,2023-09-18,6.43
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3300383861760,f_f_4266575472406,2023-01-13,31.43
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2147449931613,f_f_4266575472406,2023-03-11,18.54
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4708149827910,f_f_4266575472406,2023-08-16,43.27
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3219009574123,f_f_4266575472406,2023-07-23,40.77
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7586077402617,f_f_4266575472406,2023-05-11,2.56
APERITIFS,SANS ALCOOL,f_f_9960377784594,f_f_4266575472406,2023-08-21,20.96
ALCOOLS,PUNCHS,f_f_5165274091873,f_f_4266575472406,2023-04-25,10.78
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8203682052066,f_f_4266575472406,2023-07-19,50.14
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6282416968943,f_f_4266575472406,2023-02-08,19.47
APERITIFS,ANISES,f_f_4229688442599,f_f_4266575472406,2023-01-08,4.49
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5304378985385,f_f_4266575472406,2023-09-10,30.33
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7805970105099,f_f_4266575472406,2023-01-23,15.78
APERITIFS,ANISES,f_f_7663953588143,f_f_4266575472406,2023-06-25,41.88
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6419168734018,f_f_4266575472406,2023-04-01,40.07
ALCOOLS,COCKTAILS,f_f_9998888228412,f_f_4266575472406,2023-09-10,49.13
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4720484063822,f_f_4266575472406,2023-04-18,23.21
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_3595940274774,f_f_4266575472406,2023-04-09,17.98
APERITIFS,ANISES,f_f_4186189172823,f_f_4266575472406,2023-01-11,16.76
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7563163629929,f_f_4266575472406,2023-02-28,19.16
APERITIFS,ANISES,f_f_7967017131291,f_f_4266575472406,2023-04-06,41.2
EAUX PLATES,EAUX PLATES,f_f_9716567135420,f_f_4266575472406,2023-02-07,38.2
VQPRD BORDEAUX ROUGES,LIBOURNAIS,f_f_0400921732897,f_f_4266575472406,2023-03-02,47.15
CIDRES,CIDRES/PETILLANTS,f_f_0288178943477,f_f_4266575472406,2023-07-22,36.06
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1790126783275,f_f_4266575472406,2023-02-05,15.67
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6567209904965,f_f_4266575472406,2023-07-15,35.05
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6128916593530,f_f_4266575472406,2023-02-07,46.06
APERITIFS,CREMES DE FRUITS,f_f_8346067723189,f_f_4266575472406,2023-01-20,42.19
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5776127951369,f_f_4266575472406,2023-04-20,17.59
EAUX PLATES,EAUX PLATES,f_f_7777324007260,f_f_4266575472406,2023-05-27,18.54
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4415209360996,f_f_4266575472406,2023-09-13,44.63
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_8003425078380,f_f_4266575472406,2023-09-08,37.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4343742109737,f_f_4266575472406,2023-05-31,50.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0278515309400,f_f_4266575472406,2023-05-02,44.88
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3077855899759,f_f_4266575472406,2023-07-26,43.5
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_3733082700366,f_f_4266575472406,2023-08-20,16.33
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_1842621738080,f_f_4266575472406,2023-03-17,42.79
APERITIFS,CREMES DE FRUITS,f_f_7594111136718,f_f_4266575472406,2023-05-07,41.27
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4081687807928,f_f_4266575472406,2023-07-22,48.15
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6918222862563,f_f_4266575472406,2023-06-24,9.82
APERITIFS,CREMES DE FRUITS,f_f_2878143214589,f_f_4266575472406,2023-05-22,6.18
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5575994929927,f_f_4266575472406,2023-05-01,50.18
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0397139110886,f_f_4266575472406,2023-10-22,12.44
APERITIFS,ANISES,f_f_4157047757407,f_f_4266575472406,2023-08-18,48.47
CIDRES,CIDRES/PETILLANTS,f_f_2320829469962,f_f_4266575472406,2023-03-11,7.54
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7913241756892,f_f_4266575472406,2023-09-02,22.71
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5909314485419,f_f_4266575472406,2023-08-08,29.55
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2173209571607,f_f_4266575472406,2023-03-18,8.29
NON GAZEIFIES,MELANGES DE FRUITS,f_f_6016419538434,f_f_4266575472406,2023-05-27,25.46
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9752021778611,f_f_4266575472406,2023-02-26,15.59
APERITIFS,SANS ALCOOL,f_f_9064302481289,f_f_4266575472406,2023-09-26,46.09
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7177310001676,f_f_4266575472406,2023-10-01,26.54
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_5103374430758,f_f_4266575472406,2023-06-22,26.72
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_4549246881258,f_f_4266575472406,2023-03-08,31.28
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9317147225458,f_f_4266575472406,2023-03-24,48.51
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5041451909165,f_f_4266575472406,2023-10-08,46.04
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4809843078193,f_f_4266575472406,2023-01-03,25.57
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5136123437357,f_f_4266575472406,2023-03-10,19.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0566391573849,f_f_4266575472406,2023-01-25,47.72
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_8875712927325,f_f_4266575472406,2023-09-29,19.99
EAUX PLATES,EAUX PLATES,f_f_8663638761839,f_f_4266575472406,2023-07-01,46.11
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5854516254304,f_f_4266575472406,2023-03-14,37.8
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6575357699640,f_f_4266575472406,2023-10-21,23.62
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8555385747931,f_f_4266575472406,2023-02-13,28.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6371957395070,f_f_4266575472406,2023-06-03,38.54
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2616841616706,f_f_4266575472406,2023-03-07,16.15
VQPRD BLANCS,VINS D ALSACE,f_f_8960136129612,f_f_4266575472406,2023-07-01,15.46
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7305176270077,f_f_4266575472406,2023-07-25,18.44
NON GAZEIFIES,MELANGES DE FRUITS,f_f_6841269611613,f_f_4266575472406,2023-07-15,29.92
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_8305161065786,f_f_4266575472406,2023-09-18,23.98
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1438002137223,f_f_4266575472406,2023-10-23,35.25
APERITIFS,CREMES DE FRUITS,f_f_6670575057576,f_f_4266575472406,2023-01-08,5.67
APERITIFS,SANS ALCOOL,f_f_0321035828057,f_f_4266575472406,2023-06-23,32.31
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5642149448470,f_f_4266575472406,2023-05-05,25.84
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1126206632520,f_f_4266575472406,2023-10-11,46.51
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4917037225879,f_f_4266575472406,2023-05-30,33.33
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_8052329336225,f_f_4266575472406,2023-02-28,36.62
VQPRD ROSES,BORDEAUX,f_f_1868483396947,f_f_4266575472406,2023-04-13,16.19
APERITIFS,ANISES,f_f_6087101142079,f_f_4266575472406,2023-05-23,25.17
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_9902171074211,f_f_4266575472406,2023-10-24,33.29
EAUX PLATES,EAUX PLATES,f_f_0336629324884,f_f_4266575472406,2023-03-05,1.59
APERITIFS,SANS ALCOOL,f_f_0670618826783,f_f_4266575472406,2023-05-05,6.78
APERITIFS,CREMES DE FRUITS,f_f_2751493928415,f_f_4266575472406,2023-02-27,46.04
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9525261340920,f_f_4266575472406,2023-09-11,21.75
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7959785365411,f_f_4266575472406,2023-10-13,41.77
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5199220610924,f_f_4266575472406,2023-01-25,7.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6995893084418,f_f_4266575472406,2023-09-22,13.53
VQPRD ROUGES/HORS BORDEAUX,VINS DU VAL DE LOIRE,f_f_5127194131893,f_f_4266575472406,2023-02-28,50.53
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6414592122042,f_f_4266575472406,2023-05-23,41.49
APERITIFS,CREMES DE FRUITS,f_f_3265316323794,f_f_4266575472406,2023-07-06,33.92
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0631596562407,f_f_4266575472406,2023-03-30,35.77
ALCOOLS,WHISKEYS IRLANDAIS,f_f_6847741449637,f_f_4266575472406,2023-03-17,43.56
APERITIFS,CREMES DE FRUITS,f_f_6907384309849,f_f_4266575472406,2023-10-11,9.05
VQPRD BLANCS,VINS D ALSACE,f_f_9753029614000,f_f_4266575472406,2023-01-17,29.46
APERITIFS,SANS ALCOOL,f_f_7921650478229,f_f_4266575472406,2023-08-08,35.27
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9341618449500,f_f_4266575472406,2023-05-21,2.74
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8681694324058,f_f_4266575472406,2023-08-15,33.78
APERITIFS,CREMES DE FRUITS,f_f_3344012874219,f_f_4266575472406,2023-07-26,21.56
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3228133544773,f_f_4266575472406,2023-03-04,40.67
CHAMPAGNES,MILLESIME ET CUVEE SPECIALE,f_f_3028746881193,f_f_4266575472406,2023-06-02,32.84
BIERES ET PANACHES,BIERES DE TRADITION,f_f_6672945151594,f_f_4266575472406,2023-10-13,20.96
APERITIFS,SANS ALCOOL,f_f_8252258183208,f_f_4266575472406,2023-04-29,16.38
CHAMPAGNES,CHAMPAGNES ROSES,f_f_6484159484777,f_f_4266575472406,2023-08-13,2.8
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1323854096340,f_f_4266575472406,2023-09-01,46.99
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7039780969798,f_f_4266575472406,2023-09-25,33.57
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7607197349498,f_f_4266575472406,2023-01-19,15.84
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0948338072828,f_f_4266575472406,2023-01-14,40.59
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3918877526165,f_f_4266575472406,2023-04-19,33.02
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2031963370631,f_f_4266575472406,2023-02-17,47.58
APERITIFS,ANISES,f_f_2284215417060,f_f_4266575472406,2023-10-12,33.15
CIDRES,CIDRES/PETILLANTS,f_f_1511073708032,f_f_4266575472406,2023-10-18,37.76
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4458900730033,f_f_4266575472406,2023-06-18,9.51
APERITIFS,CREMES DE FRUITS,f_f_6578291479125,f_f_4266575472406,2023-02-05,45.6
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4736764579426,f_f_4266575472406,2023-08-18,50.13
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9636988365940,f_f_4266575472406,2023-04-25,38.84
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2797656225601,f_f_4266575472406,2023-05-24,31.39
EAUX PLATES,EAUX PLATES,f_f_2339343725638,f_f_4266575472406,2023-05-07,46.98
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9308235690432,f_f_4266575472406,2023-01-14,48.18
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_5156791031275,f_f_4266575472406,2023-05-10,3.5
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7446987578706,f_f_4266575472406,2023-01-21,50.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1753018689390,f_f_4266575472406,2023-09-02,44.82
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8786386826619,f_f_4266575472406,2023-10-18,43.29
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3302153648106,f_f_4266575472406,2023-08-12,3.89
APERITIFS,SANS ALCOOL,f_f_7183858693662,f_f_4266575472406,2023-05-08,46.66
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3569896489841,f_f_4266575472406,2023-07-13,22.35
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_6653742450653,f_f_4266575472406,2023-06-17,38.73
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5951623432646,f_f_4266575472406,2023-07-13,39.01
APERITIFS,ANISES,f_f_7298468084370,f_f_4266575472406,2023-10-09,8.82
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_2585471515904,f_f_4266575472406,2023-05-08,4.3
APERITIFS,ANISES,f_f_9916250571164,f_f_4266575472406,2023-09-08,8.44
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9066698259381,f_f_4266575472406,2023-02-12,44.89
APERITIFS,CREMES DE FRUITS,f_f_0479901029838,f_f_4266575472406,2023-05-30,5.55
BIERES ET PANACHES,BIERES DE TRADITION,f_f_1465066217028,f_f_4266575472406,2023-02-23,48.05
APERITIFS,SANS ALCOOL,f_f_8714982135156,f_f_4266575472406,2023-04-19,26.22
GAZEIFIES,LIMONADES ET LIMES,f_f_0209001672838,f_f_4266575472406,2023-05-15,18.13
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3578527618826,f_f_4266575472406,2023-03-05,22.8
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9375176678836,f_f_4266575472406,2023-09-18,21.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1304265106248,f_f_4266575472406,2023-08-29,24.06
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0397288025833,f_f_4266575472406,2023-05-04,8.59
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6767426448116,f_f_4266575472406,2023-01-23,14.22
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5889022724027,f_f_4266575472406,2023-04-21,6.23
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2609237659715,f_f_4266575472406,2023-02-19,7.94
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5856925101040,f_f_4266575472406,2023-01-06,26.51
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0256295019603,f_f_4266575472406,2023-02-20,40.24
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4929787600905,f_f_4266575472406,2023-01-14,11.66
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7401869810596,f_f_4266575472406,2023-01-06,19.99
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3473121676718,f_f_4266575472406,2023-09-21,36.62
APERITIFS,SANS ALCOOL,f_f_9297305105139,f_f_4266575472406,2023-06-25,46.61
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3832143600406,f_f_4266575472406,2023-05-03,23.98
APERITIFS,CREMES DE FRUITS,f_f_5566438141579,f_f_4266575472406,2023-09-05,13.9
