product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9686274642446,f_f_6253175199510,2023-01-31,31.34
APERITIFS,SANS ALCOOL,f_f_7849679207685,f_f_6253175199510,2023-08-24,39.0
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_9869513079870,f_f_6253175199510,2023-09-25,10.54
SIROPS,BOISSON A RECONSTITUER,f_f_2273293148829,f_f_6253175199510,2023-06-11,6.34
EAUX PLATES,EAUX PLATES,f_f_5393981802400,f_f_6253175199510,2023-08-01,41.15
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7744157053009,f_f_6253175199510,2023-09-25,19.71
NON GAZEIFIES,MELANGES DE FRUITS,f_f_0402163968379,f_f_6253175199510,2023-05-13,5.37
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5385643428141,f_f_6253175199510,2023-06-27,40.05
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9001573414370,f_f_6253175199510,2023-03-08,13.34
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7473394063228,f_f_6253175199510,2023-05-27,44.25
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5856617458957,f_f_6253175199510,2023-05-28,38.38
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9401279226039,f_f_6253175199510,2023-01-31,14.15
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7155068298296,f_f_6253175199510,2023-05-06,14.27
APERITIFS,SANS ALCOOL,f_f_6532499583640,f_f_6253175199510,2023-01-11,30.17
APERITIFS,SANS ALCOOL,f_f_8767999813999,f_f_6253175199510,2023-01-14,9.23
APERITIFS,ANISES,f_f_1760198567745,f_f_6253175199510,2023-05-14,16.21
ALCOOLS,PUNCHS,f_f_9651923153826,f_f_6253175199510,2023-01-14,45.99
APERITIFS,SANS ALCOOL,f_f_7511580948758,f_f_6253175199510,2023-04-15,47.48
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9278733971879,f_f_6253175199510,2023-03-03,40.84
APERITIFS,CREMES DE FRUITS,f_f_3009279239545,f_f_6253175199510,2023-05-17,23.84
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1821463881512,f_f_6253175199510,2023-08-29,42.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6687844886096,f_f_6253175199510,2023-03-22,14.06
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3099446840988,f_f_6253175199510,2023-10-11,19.51
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6954695270665,f_f_6253175199510,2023-04-14,16.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7718154122433,f_f_6253175199510,2023-08-21,15.02
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7449347917221,f_f_6253175199510,2023-07-25,36.36
VQPRD ROSES,VINS DE PROVENCE-CORSE,f_f_9920206878030,f_f_6253175199510,2023-03-05,42.48
APERITIFS,ANISES,f_f_7059677263259,f_f_6253175199510,2023-03-08,16.42
BIERES ET PANACHES,BIERES MODERNES,f_f_7218869431603,f_f_6253175199510,2023-08-22,41.83
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8132093513593,f_f_6253175199510,2023-07-14,28.82
APERITIFS,CREMES DE FRUITS,f_f_2456160484699,f_f_6253175199510,2023-03-01,46.61
VQPRD BLANCS,VINS D ALSACE,f_f_6977817106505,f_f_6253175199510,2023-03-11,42.28
APERITIFS,CREMES DE FRUITS,f_f_3908387526779,f_f_6253175199510,2023-08-27,45.78
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_8560281719845,f_f_6253175199510,2023-09-16,27.95
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6662989612373,f_f_6253175199510,2023-02-03,46.84
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7135517762394,f_f_6253175199510,2023-04-12,46.16
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5378091778982,f_f_6253175199510,2023-07-01,29.98
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1850380946455,f_f_6253175199510,2023-01-04,15.42
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2742208738559,f_f_6253175199510,2023-04-28,38.73
APERITIFS,SANS ALCOOL,f_f_5532750126938,f_f_6253175199510,2023-09-03,30.15
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_8139981492619,f_f_6253175199510,2023-02-16,26.74
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1007864867403,f_f_6253175199510,2023-08-06,16.05
SIROPS,AGRUMES,f_f_1773295931876,f_f_6253175199510,2023-01-14,50.22
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3765410560595,f_f_6253175199510,2023-07-23,46.54
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5317281962725,f_f_6253175199510,2023-08-31,5.85
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3627656528145,f_f_6253175199510,2023-06-16,15.78
EAUX PLATES,EAUX PLATES,f_f_1698390866598,f_f_6253175199510,2023-07-28,36.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2960406536436,f_f_6253175199510,2023-01-18,11.68
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8902145426627,f_f_6253175199510,2023-01-13,27.65
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_2049358507524,f_f_6253175199510,2023-03-06,40.15
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7803823206887,f_f_6253175199510,2023-02-25,49.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5740573684614,f_f_6253175199510,2023-08-31,26.84
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8106005953357,f_f_6253175199510,2023-01-19,7.05
APERITIFS,ANISES,f_f_1758180357092,f_f_6253175199510,2023-02-18,29.6
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9714342538237,f_f_6253175199510,2023-08-18,3.41
NON GAZEIFIES,MELANGES DE FRUITS,f_f_1972966875772,f_f_6253175199510,2023-10-18,45.69
APERITIFS,SANS ALCOOL,f_f_2320377877011,f_f_6253175199510,2023-05-18,9.62
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4034049419161,f_f_6253175199510,2023-04-01,36.94
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7083277825289,f_f_6253175199510,2023-05-01,21.94
NON GAZEIFIES,MELANGES DE FRUITS,f_f_4855909776589,f_f_6253175199510,2023-07-05,18.73
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8958813766892,f_f_6253175199510,2023-06-27,37.65
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4754687148567,f_f_6253175199510,2023-10-04,34.74
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8512583182667,f_f_6253175199510,2023-08-24,13.96
ALCOOLS,COCKTAILS,f_f_5526803098198,f_f_6253175199510,2023-10-11,3.6
APERITIFS,CREMES DE FRUITS,f_f_8616405005193,f_f_6253175199510,2023-07-30,21.4
APERITIFS,CREMES DE FRUITS,f_f_0440590526168,f_f_6253175199510,2023-08-05,26.15
SIROPS,AGRUMES,f_f_5861837446677,f_f_6253175199510,2023-06-02,36.77
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6139800684470,f_f_6253175199510,2023-08-11,6.24
APERITIFS,SANS ALCOOL,f_f_8516177338942,f_f_6253175199510,2023-02-28,39.21
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7942938632768,f_f_6253175199510,2023-04-12,1.1
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8028154210795,f_f_6253175199510,2023-10-17,18.15
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9035532770849,f_f_6253175199510,2023-04-06,17.73
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2074751277811,f_f_6253175199510,2023-05-10,21.79
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9379839404664,f_f_6253175199510,2023-01-07,29.41
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8397187485495,f_f_6253175199510,2023-03-10,38.5
APERITIFS,SANS ALCOOL,f_f_0450459960620,f_f_6253175199510,2023-05-02,26.48
EAUX PLATES,EAUX PLATES,f_f_5884533224905,f_f_6253175199510,2023-05-25,36.63
APERITIFS,CREMES DE FRUITS,f_f_8055973769951,f_f_6253175199510,2023-08-10,25.87
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4949634870152,f_f_6253175199510,2023-03-15,47.11
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6626165962539,f_f_6253175199510,2023-05-01,24.15
EAUX PLATES,EAUX PLATES,f_f_3256949178820,f_f_6253175199510,2023-01-24,43.21
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2007876886842,f_f_6253175199510,2023-06-27,37.17
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5926064587408,f_f_6253175199510,2023-03-27,23.94
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7671705183614,f_f_6253175199510,2023-06-29,34.06
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9661849158430,f_f_6253175199510,2023-09-18,37.67
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5859057552803,f_f_6253175199510,2023-07-01,26.66
APERITIFS,SANS ALCOOL,f_f_4894267269449,f_f_6253175199510,2023-07-28,34.82
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_4624849084821,f_f_6253175199510,2023-09-08,20.99
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_9906596078458,f_f_6253175199510,2023-01-11,3.14
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5736483069672,f_f_6253175199510,2023-04-02,26.45
APERITIFS,SANS ALCOOL,f_f_0008166468474,f_f_6253175199510,2023-03-23,2.62
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5868697293151,f_f_6253175199510,2023-10-17,15.06
GAZEIFIES,COLAS,f_f_5051058425203,f_f_6253175199510,2023-10-22,1.71
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3914866303106,f_f_6253175199510,2023-10-15,43.93
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_9630282223753,f_f_6253175199510,2023-06-22,40.09
APERITIFS,ANISES,f_f_2446608043625,f_f_6253175199510,2023-02-22,29.18
APERITIFS,CREMES DE FRUITS,f_f_3579586846441,f_f_6253175199510,2023-02-09,18.29
APERITIFS,CREMES DE FRUITS,f_f_4329844811662,f_f_6253175199510,2023-01-26,37.15
SNACKING SOFTS DRINKS,SNACKING SOFTS DRINKS,f_f_2710236534252,f_f_6253175199510,2023-03-18,24.11
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1335405157110,f_f_6253175199510,2023-06-16,37.54
APERITIFS,CREMES DE FRUITS,f_f_7180741517586,f_f_6253175199510,2023-03-13,46.51
VQPRD BLANCS,VINS D ALSACE,f_f_1661231098861,f_f_6253175199510,2023-06-24,29.38
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4453868916437,f_f_6253175199510,2023-07-06,11.3
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_4904138647297,f_f_6253175199510,2023-08-01,48.4
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2306787533310,f_f_6253175199510,2023-05-24,31.33
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4899068515283,f_f_6253175199510,2023-02-21,25.41
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2609237659715,f_f_6253175199510,2023-05-04,22.84
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5403463150278,f_f_6253175199510,2023-08-19,14.28
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_5619171255161,f_f_6253175199510,2023-05-16,13.1
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3358547995172,f_f_6253175199510,2023-02-17,8.42
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7143002646364,f_f_6253175199510,2023-10-19,49.29
BIERES ET PANACHES,BIERES MODERNES,f_f_6595357280723,f_f_6253175199510,2023-03-21,15.62
NON GAZEIFIES,MELANGES DE FRUITS,f_f_9834789784438,f_f_6253175199510,2023-09-29,22.39
APERITIFS,SANS ALCOOL,f_f_9884632719421,f_f_6253175199510,2023-08-01,40.39
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8744036306201,f_f_6253175199510,2023-05-09,7.54
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7308317592540,f_f_6253175199510,2023-04-11,21.83
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8616287668172,f_f_6253175199510,2023-10-14,23.87
ALCOOLS,PUNCHS,f_f_3139419543475,f_f_6253175199510,2023-04-07,42.74
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0854622395798,f_f_6253175199510,2023-06-06,26.92
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_9379191496246,f_f_6253175199510,2023-05-21,33.35
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8274982874054,f_f_6253175199510,2023-01-14,36.42
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3284950056905,f_f_6253175199510,2023-04-22,28.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1895948482099,f_f_6253175199510,2023-10-20,36.15
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3617015137637,f_f_6253175199510,2023-08-12,24.67
APERITIFS,ANISES,f_f_5334338552807,f_f_6253175199510,2023-03-10,17.29
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3006093547467,f_f_6253175199510,2023-06-05,44.7
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3428391100319,f_f_6253175199510,2023-05-18,35.1
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9327416687344,f_f_6253175199510,2023-03-23,39.69
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9902907151353,f_f_6253175199510,2023-01-21,38.64
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2109965384588,f_f_6253175199510,2023-10-23,27.59
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4457656511989,f_f_6253175199510,2023-04-16,45.31
APERITIFS,ANISES,f_f_4069216427038,f_f_6253175199510,2023-05-25,13.68
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5823545011646,f_f_6253175199510,2023-02-01,11.01
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3188263452655,f_f_6253175199510,2023-03-30,40.7
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_3605422915665,f_f_6253175199510,2023-08-01,8.8
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6748390868896,f_f_6253175199510,2023-04-30,9.66
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_2702029015031,f_f_6253175199510,2023-08-27,5.78
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0840222262806,f_f_6253175199510,2023-07-30,42.27
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0862356841702,f_f_6253175199510,2023-06-12,1.82
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1447412869563,f_f_6253175199510,2023-06-24,42.2
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4307431685872,f_f_6253175199510,2023-03-29,26.94
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_8265285921132,f_f_6253175199510,2023-01-23,36.5
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5447583057505,f_f_6253175199510,2023-03-02,16.61
VQPRD BLANCS,VINS DU VAL DE LOIRE,f_f_8306755290072,f_f_6253175199510,2023-08-21,32.75
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_9066853321182,f_f_6253175199510,2023-01-19,28.26
VQPRD BORDEAUX ROUGES,COTES DE BORDEAUX,f_f_6603817237702,f_f_6253175199510,2023-10-12,44.77
APERITIFS,SANS ALCOOL,f_f_0670618826783,f_f_6253175199510,2023-08-22,41.09
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7043109234139,f_f_6253175199510,2023-01-26,19.3
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_1481947636313,f_f_6253175199510,2023-07-13,34.26
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6439803101128,f_f_6253175199510,2023-09-24,28.28
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_1076227172515,f_f_6253175199510,2023-05-31,45.39
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7581152293555,f_f_6253175199510,2023-01-03,16.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6190569501798,f_f_6253175199510,2023-06-28,41.22
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5576424907805,f_f_6253175199510,2023-08-31,46.25
APERITIFS,SANS ALCOOL,f_f_2472395015323,f_f_6253175199510,2023-03-29,40.78
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1412706765050,f_f_6253175199510,2023-07-03,19.95
VQPRD BLANCS,VINS D ALSACE,f_f_5597651739434,f_f_6253175199510,2023-03-23,38.36
EAUX PLATES,EAUX PLATES,f_f_7434552007713,f_f_6253175199510,2023-05-17,47.53
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7372726138347,f_f_6253175199510,2023-10-08,46.75
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0042764402621,f_f_6253175199510,2023-02-08,17.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9066698259381,f_f_6253175199510,2023-07-10,46.19
APERITIFS,CREMES DE FRUITS,f_f_3039925884614,f_f_6253175199510,2023-06-02,32.87
APERITIFS,SANS ALCOOL,f_f_7028907732636,f_f_6253175199510,2023-06-13,25.87
APERITIFS,SANS ALCOOL,f_f_6167247628320,f_f_6253175199510,2023-09-07,43.88
VQPRD BLANCS,VINS D ALSACE,f_f_9246022370351,f_f_6253175199510,2023-01-22,31.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2149828740182,f_f_6253175199510,2023-07-24,28.9
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8210727163076,f_f_6253175199510,2023-09-05,48.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8720752261574,f_f_6253175199510,2023-08-17,46.15
APERITIFS,CREMES DE FRUITS,f_f_7857914367575,f_f_6253175199510,2023-09-20,32.71
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9145157638629,f_f_6253175199510,2023-04-03,38.43
APERITIFS,SANS ALCOOL,f_f_3948543983671,f_f_6253175199510,2023-05-20,28.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9414048113720,f_f_6253175199510,2023-08-11,35.59
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7670679930262,f_f_6253175199510,2023-05-28,34.38
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6872672673417,f_f_6253175199510,2023-10-05,15.8
APERITIFS,SANS ALCOOL,f_f_1400972653485,f_f_6253175199510,2023-09-11,44.93
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_7663251043511,f_f_6253175199510,2023-04-14,42.09
ALCOOLS,PUNCHS,f_f_2123426864723,f_f_6253175199510,2023-04-16,36.15
APERITIFS,SANS ALCOOL,f_f_2912811570444,f_f_6253175199510,2023-04-28,12.95
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5842671242571,f_f_6253175199510,2023-10-07,41.04
SIROPS,AGRUMES,f_f_3458771652800,f_f_6253175199510,2023-10-01,7.96
APERITIFS,SANS ALCOOL,f_f_7453294696900,f_f_6253175199510,2023-02-11,18.57
EAUX PLATES,EAUX PLATES,f_f_3556464983474,f_f_6253175199510,2023-08-27,17.31
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0730574977537,f_f_6253175199510,2023-04-28,16.47
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1812388883064,f_f_6253175199510,2023-06-14,48.28
VQPRD ROSES,COTES DU RHONE,f_f_0648870916627,f_f_6253175199510,2023-05-18,43.24
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2627490886143,f_f_6253175199510,2023-09-08,50.81
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3976854453859,f_f_6253175199510,2023-08-31,24.91
CIDRES,CIDRES/PETILLANTS,f_f_1603139599446,f_f_6253175199510,2023-07-18,5.17
REMBOURSEMENT LIQUIDE,REMBOURSEMENT LIQUIDE,f_f_5130090209863,f_f_6253175199510,2023-04-13,8.69
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0062070702635,f_f_6253175199510,2023-08-13,49.61
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5001972423687,f_f_6253175199510,2023-01-06,46.27
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0532923331898,f_f_6253175199510,2023-05-18,5.79
APERITIFS,CREMES DE FRUITS,f_f_7203239055749,f_f_6253175199510,2023-05-27,21.73
APERITIFS,CREMES DE FRUITS,f_f_4075758349073,f_f_6253175199510,2023-04-19,36.32
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7566909520863,f_f_6253175199510,2023-05-25,15.99
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9995577780831,f_f_6253175199510,2023-09-26,44.53
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7299656474003,f_f_6253175199510,2023-04-28,41.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9375176678836,f_f_6253175199510,2023-01-30,45.56
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1192183761577,f_f_6253175199510,2023-09-14,45.41
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9344943024121,f_f_6253175199510,2023-09-27,13.14
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_5789232541233,f_f_6253175199510,2023-09-04,36.6
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8854956738102,f_f_6253175199510,2023-05-13,33.39
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0093730980209,f_f_6253175199510,2023-03-23,26.2
ALCOOLS,WHISKEYS IRLANDAIS,f_f_6294618616799,f_f_6253175199510,2023-02-22,23.65
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_6802199317303,f_f_6253175199510,2023-01-14,8.8
APERITIFS,CREMES DE FRUITS,f_f_3740066802152,f_f_6253175199510,2023-09-05,4.52
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0711707918528,f_f_6253175199510,2023-05-29,32.3
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7618017585484,f_f_6253175199510,2023-09-24,8.05
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7792959810276,f_f_6253175199510,2023-03-18,48.41
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7424320393575,f_f_6253175199510,2023-01-31,34.46
APERITIFS,SANS ALCOOL,f_f_7382429886032,f_f_6253175199510,2023-05-18,42.71
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0173281836481,f_f_6253175199510,2023-07-11,41.45
EAUX PLATES,EAUX PLATES,f_f_6143153564143,f_f_6253175199510,2023-01-21,27.17
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3692785922942,f_f_6253175199510,2023-08-07,17.89
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4514491389668,f_f_6253175199510,2023-10-14,16.94
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1466985429561,f_f_6253175199510,2023-06-09,39.57
BIERES ET PANACHES,BIERES MODERNES,f_f_4040092526398,f_f_6253175199510,2023-06-12,6.43
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5067704960325,f_f_6253175199510,2023-05-03,34.83
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2519022073933,f_f_6253175199510,2023-10-10,17.36
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1127092400811,f_f_6253175199510,2023-06-14,24.55
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9067354401502,f_f_6253175199510,2023-10-24,48.02
NON GAZEIFIES,JUS ET NECTARS A L'ORANGE,f_f_7051232903235,f_f_6253175199510,2023-01-30,14.19
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2350713231993,f_f_6253175199510,2023-08-30,35.38
NON GAZEIFIES,AUTRES MONO FRUITS,f_f_3902230356087,f_f_6253175199510,2023-10-13,44.78
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5776127951369,f_f_6253175199510,2023-07-11,7.46
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_8551593869328,f_f_6253175199510,2023-03-13,41.61
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0146824463109,f_f_6253175199510,2023-04-30,12.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4283633917938,f_f_6253175199510,2023-09-12,14.93
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4390604339726,f_f_6253175199510,2023-03-27,25.69
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4144698938538,f_f_6253175199510,2023-03-24,13.92
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2567509887580,f_f_6253175199510,2023-06-20,19.04
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4181528905650,f_f_6253175199510,2023-01-03,34.78
APERITIFS,CREMES DE FRUITS,f_f_3762152712503,f_f_6253175199510,2023-03-23,46.74
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_9769226502217,f_f_6253175199510,2023-05-26,4.91
APERITIFS,CREMES DE FRUITS,f_f_7697130564583,f_f_6253175199510,2023-05-20,5.23
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2845372492439,f_f_6253175199510,2023-08-04,40.29
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4159513598347,f_f_6253175199510,2023-08-02,18.64
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4102917801988,f_f_6253175199510,2023-05-18,43.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0372098550898,f_f_6253175199510,2023-09-02,10.4
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4451006481526,f_f_6253175199510,2023-01-07,42.53
